Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2018/01/30,06:47,Tuesday,EGLINTON STATION,MUPAA,0,0,S,YU,6126
2018/01/30,06:50,Tuesday,SHERBOURNE STATION,MUWEA,3,6,W,BD,5316
2018/01/30,06:54,Tuesday,OSGOODE STATION,EUNT,0,0,N,YU,5696
2018/01/30,07:10,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5137
2018/01/30,07:10,Tuesday,YORK MILLS STATION,EUOE,0,0,S,YU,5386
2018/01/30,07:17,Tuesday,ST ANDREW STATION,EUDO,3,5,N,YU,5896
2018/01/30,07:18,Tuesday,GREENWOOD STATION,MUWEA,4,6,E,BD,5098
2018/01/30,07:23,Tuesday,EGLINTON STATION,MUPLB,17,19,N,YU,5651
2018/01/30,07:33,Tuesday,WARDEN STATION,MUWEA,7,9,E,BD,5098
2018/01/30,07:40,Tuesday,OLD MILL STATION,TUSC,0,0,E,BD,5312
2018/01/30,07:50,Tuesday,WILSON STATION,PUSIS,12,15,S,YU,5906
2018/01/30,08:00,Tuesday,WARDEN STATION,PUTIS,3,5,E,BD,5061
2018/01/30,08:04,Tuesday,DAVISVILLE STATION,PUTIS,5,8,N,YU,5986
2018/01/30,08:10,Tuesday,WELLESLEY STATION,SUDP,0,0,S,YU,6096
2018/01/30,08:14,Tuesday,WILSON STATION,EUNT,0,0,S,YU,5691
2018/01/30,08:18,Tuesday,MUSEUM STATION,TUSC,21,25,S,YU,5906
2018/01/30,08:19,Tuesday,YONGE SHP STATION,PUSI,0,0,E,SHP,6146
2018/01/30,08:28,Tuesday,ISLINGTON STATION,MUO,0,0,,BD,0
2018/01/30,08:28,Tuesday,MUSEUM STATION,MUIR,10,13,5,YU,0
2018/01/30,08:33,Tuesday,YONGE BD STATION,MUPAA,3,5,W,BD,5213
2018/01/30,08:39,Tuesday,MUSEUM STATION,MUIR,13,15,S,YU,5776
2018/01/30,08:45,Tuesday,ROYAL YORK STATION,MUIRS,0,0,,BD,0
2018/01/30,08:51,Tuesday,ST GEORGE BD STATION,SUO,0,0,W,BD,5168
2018/01/30,08:52,Tuesday,WARDEN STATION,EUO,7,9,W,BD,5013
2018/01/30,09:11,Tuesday,SUMMERHILL STATION,MUPAA,0,0,S,YU,5796
2018/01/30,09:22,Tuesday,YONGE BD STATION,MUO,3,5,W,BD,5137
2018/01/30,09:25,Tuesday,COLLEGE STATION,MUIR,3,5,S,YU,5796
2018/01/30,09:31,Tuesday,ST CLAIR STATION,MUIR,3,5,S,YU,5831
2018/01/30,09:43,Tuesday,UNION STATION,MUIS,0,0,,YU,0
2018/01/30,09:47,Tuesday,ROSEDALE STATION,MUPAA,0,0,S,YU,5956
2018/01/30,10:26,Tuesday,OSGOODE STATION,EUBK,0,0,N,YU,5696
2018/01/30,10:54,Tuesday,MCCOWAN STATION,ERTC,10,15,S,SRT,3004
2018/01/30,10:55,Tuesday,YORK MILLS STATION,MUNCA,0,0,,YU,0
2018/01/30,12:46,Tuesday,SHEPPARD WEST STATION,TUSC,0,0,S,YU,5701
2018/01/30,12:48,Tuesday,DAVISVILLE STATION,PUSIS,3,6,N,YU,6111
2018/01/30,13:23,Tuesday,SHEPPARD WEST STATION,PUMEL,0,0,,YU,0
2018/01/30,13:35,Tuesday,ST CLAIR WEST STATION,MUPAA,0,0,S,YU,5731
2018/01/30,13:45,Tuesday,DUFFERIN STATION,PUMEL,0,0,,BD,0
2018/01/30,15:12,Tuesday,KEELE STATION,MUSC,0,0,W,BD,5159
2018/01/30,15:25,Tuesday,KENNEDY BD STATION,EUSC,0,0,W,BD,5186
2018/01/30,15:30,Tuesday,OSSINGTON STATION,MUPAA,4,7,E,BD,5220
2018/01/30,15:34,Tuesday,DUPONT STATION,MUSAN,3,6,N,YU,5841
2018/01/30,15:39,Tuesday,FINCH STATION,MUSC,0,0,N,YU,5906
2018/01/30,15:52,Tuesday,CASTLE FRANK STATION,MUSC,0,0,W,BD,5054
2018/01/30,16:02,Tuesday,EGLINTON WEST STATION,TUOS,3,6,S,YU,5596
2018/01/30,16:05,Tuesday,KIPLING STATION,MUSC,0,0,E,BD,5104
2018/01/30,16:25,Tuesday,ST CLAIR STATION,EUNEA,3,5,S,YU,0
2018/01/30,17:06,Tuesday,YORK MILLS STATION,MUIS,0,0,,YU,0
2018/01/30,17:15,Tuesday,CASTLE FRANK STATION,MUIR,0,0,E,BD,5325
2018/01/30,17:22,Tuesday,KIPLING STATION,SUCOL,6,8,E,BD,5266
2018/01/30,17:35,Tuesday,KIPLING STATION,PUTIS,0,0,E,BD,5176
2018/01/30,17:43,Tuesday,KIPLING STATION,PUTIS,0,0,E,BD,5278
2018/01/30,18:02,Tuesday,FINCH STATION,MUSC,0,0,S,YU,5456
2018/01/30,18:14,Tuesday,EGLINTON STATION,SUAP,4,6,S,YU,5456
2018/01/30,18:27,Tuesday,EGLINTON STATION,MUSC,0,0,S,YU,5601
2018/01/30,18:49,Tuesday,MIDLAND STATION,ERDO,6,11,N,SRT,3025
2018/01/30,19:33,Tuesday,EGLINTON WEST STATION,SUO,5,8,N,YU,5866
2018/01/30,19:43,Tuesday,RUNNYMEDE STATION,MUIS,0,0,,BD,0
2018/01/30,20:18,Tuesday,ST ANDREW STATION,SUDP,5,8,N,YU,5511
2018/01/30,20:21,Tuesday,ST ANDREW STATION,SUDP,15,19,S,YU,5676
2018/01/30,20:26,Tuesday,SHEPPARD STATION,MUSC,0,0,N,YU,5801
2018/01/30,20:30,Tuesday,OSSINGTON STATION,MUPAA,3,5,W,BD,5137
2018/01/30,20:48,Tuesday,SUMMERHILL STATION,MUIR,3,6,N,YU,5676
2018/01/30,22:00,Tuesday,YONGE UNIVERSITY LINE,MUO,0,0,,YU/BD,0
2018/01/30,22:46,Tuesday,KENNEDY SRT STATION,ERDO,13,18,S,SRT,3002
2018/01/30,22:57,Tuesday,ST GEORGE YUS STATION,SUDP,14,19,N,YU,5761
2018/01/30,23:05,Tuesday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2018/01/30,23:09,Tuesday,ST GEORGE YUS STATION,SUO,3,8,S,YU,5451
2018/01/30,23:19,Tuesday,BLOOR STATION,MUI,5,10,N,YU,5801
2018/01/30,23:43,Tuesday,SHEPPARD WEST STATION,MUI,3,8,N,YU,5631
2018/01/31,00:42,Wednesday,JANE STATION,TUSC,0,0,W,BD,5134
2018/01/31,05:34,Wednesday,BLOOR STATION,PUTR,3,5,N,YU,6111
2018/01/31,05:42,Wednesday,CHESTER STATION,MUSC,0,0,W,BD,5332
2018/01/31,05:51,Wednesday,WILSON STATION,MUCL,8,0,S,YU,5931
2018/01/31,06:02,Wednesday,GREENWOOD STATION,EUBK,4,8,E,BD,5256
2018/01/31,06:05,Wednesday,MCCOWAN YARD,ERTC,5,10,S,SRT,3000
2018/01/31,06:17,Wednesday,VICTORIA PARK STATION,PUTIS,0,0,E,BD,5256
2018/01/31,06:33,Wednesday,VICTORIA PARK STATION,EUBK,0,0,E,BD,5278
2018/01/31,06:52,Wednesday,EGLINTON STATION,SUCOL,0,0,N,YU,5841
2018/01/31,06:56,Wednesday,VICTORIA PARK STATION,TUSC,0,0,E,BD,5152
2018/01/31,06:59,Wednesday,PAPE STATION,EUTR,3,5,W,BD,5092
2018/01/31,07:08,Wednesday,GREENWOOD STATION,MUSC,0,0,E,BD,5321
2018/01/31,07:19,Wednesday,KENNEDY BD STATION,TUSC,0,0,W,BD,5054
2018/01/31,07:32,Wednesday,EGLINTON WEST STATION,MUSC,0,0,S,YU,5566
2018/01/31,07:55,Wednesday,QUEEN STATION,MUIR,3,5,S,YU,5401
2018/01/31,08:11,Wednesday,YONGE BD STATION,MUI,4,6,E,BD,5089
2018/01/31,08:28,Wednesday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2018/01/31,08:32,Wednesday,EGLINTON STATION,MUPAA,3,5,S,YU,6061
2018/01/31,08:47,Wednesday,ST GEORGE BD STATION,PUSTS,0,0,W,BD,5226
2018/01/31,08:59,Wednesday,ST GEORGE BD STATION,PUSTS,3,5,W,BD,5301
2018/01/31,09:34,Wednesday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5104
2018/01/31,09:35,Wednesday,KENNEDY BD STATION,TUSC,0,0,W,BD,5126
2018/01/31,10:36,Wednesday,MAIN STREET STATION,MUSC,0,0,W,BD,5358
2018/01/31,11:18,Wednesday,LAWRENCE STATION,TUMVS,0,0,N,YU,5466
2018/01/31,11:25,Wednesday,MAIN STREET STATION,MUIS,0,0,,BD,0
2018/01/31,11:30,Wednesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2018/01/31,12:00,Wednesday,KIPLING STATION,TUMVS,0,0,W,BD,5355
2018/01/31,12:01,Wednesday,KIPLING STATION,MUO,0,0,W,BD,5054
2018/01/31,12:13,Wednesday,LAWRENCE WEST STATION,MUPAA,0,0,S,YU,5416
2018/01/31,13:04,Wednesday,COXWELL STATION,TUO,4,7,W,BD,5271
2018/01/31,13:17,Wednesday,BATHURST STATION,SUDP,0,0,E,BD,5309
2018/01/31,13:31,Wednesday,WILSON STATION,MUIS,0,0,,YU,0
2018/01/31,13:53,Wednesday,YORK UNIVERSITY STATIO,PUMEL,0,0,,YU,0
2018/01/31,14:03,Wednesday,BATHURST STATION,MUIS,0,0,W,BD,0
2018/01/31,14:14,Wednesday,DUNDAS STATION,SUCOL,3,6,S,YU,5911
2018/01/31,14:28,Wednesday,EGLINTON STATION,TUMVS,0,0,N,YU,5726
2018/01/31,14:38,Wednesday,DONLANDS STATION,MUI,16,19,W,BD,5202
2018/01/31,15:07,Wednesday,ISLINGTON STATION,TUSC,0,0,E,BD,5251
2018/01/31,15:22,Wednesday,KEELE STATION,EUSC,0,0,E,BD,5254
2018/01/31,15:32,Wednesday,PAPE STATION,TUSC,0,0,W,BD,5316
2018/01/31,15:58,Wednesday,SPADINA BD STATION,MUIS,0,0,,BD,0
2018/01/31,16:01,Wednesday,ST CLAIR STATION,EUBK,3,6,S,YU,5396
2018/01/31,16:04,Wednesday,CASTLE FRANK STATION,MUDD,4,6,W,BD,5007
2018/01/31,16:57,Wednesday,EGLINTON WEST STATION,MUPR1,42,45,N,YU,5666
2018/01/31,17:07,Wednesday,MUSEUM STATION,TUO,0,0,S,YU,5421
2018/01/31,17:08,Wednesday,WELLESLEY STATION,MUPAA,0,0,E,YU,5566
2018/01/31,17:45,Wednesday,KIPLING STATION,MUIS,0,0,,BD,0
2018/01/31,17:51,Wednesday,ST CLAIR STATION,MUPAA,0,0,N,YU,5936
2018/01/31,18:32,Wednesday,ROYAL YORK STATION,EUBO,3,6,E,BD,5236
2018/01/31,19:01,Wednesday,EGLINTON STATION,EUPI,3,6,S,YU,5646
2018/01/31,19:37,Wednesday,BROADVIEW STATION,SUCOL,0,0,W,BD,5126
2018/01/31,19:55,Wednesday,SHEPPARD STATION,MUSC,0,0,S,YU,5656
2018/01/31,20:05,Wednesday,COLLEGE STATION,MUIS,0,0,N,YU,0
2018/01/31,20:08,Wednesday,WILSON STATION,TUCC,3,6,N,YU,5936
2018/01/31,21:14,Wednesday,PIONEER VILLAGE STATIO,SUDP,0,0,,YU,0
2018/01/31,22:00,Wednesday,YONGE UNIVERSITY LINE,MUO,0,0,,YU/BD,0
2018/01/31,22:02,Wednesday,BATHURST STATION,MUIS,0,0,,BD,0
2018/01/31,22:12,Wednesday,CHRISTIE STATION,MUIS,0,0,,BD,0
2018/01/31,22:19,Wednesday,COLLEGE STATION,SUDP,0,0,N,YU,5751
2018/01/31,22:39,Wednesday,UNION STATION,SUO,0,0,N,YU,5696
2018/01/31,23:04,Wednesday,COLLEGE STATION,MUSAN,3,6,S,YU,5416
2018/01/31,23:35,Wednesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
