Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2017/12/11,08:53,Monday,QUEEN'S PARK STATION,MUIS,0,0,S,YU,0
2017/12/11,09:32,Monday,YONGE BD STATION,MUPAA,0,0,E,BD,5111
2017/12/11,10:42,Monday,WELLESLEY STATION,EUTRD,3,6,S,YU,5646
2017/12/11,10:56,Monday,BROADVIEW STATION,SUO,0,0,,BD,0
2017/12/11,11:00,Monday,EGLINTON WEST STATION,TUSC,0,0,N,YU,5826
2017/12/11,11:30,Monday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/11,11:42,Monday,QUEEN STATION,MUIS,0,0,,YU,0
2017/12/11,11:46,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/11,11:49,Monday,KENNEDY BD STATION,EUSC,0,0,W,BD,5008
2017/12/11,11:53,Monday,FINCH STATION,MUIRS,0,0,,YU,0
2017/12/11,12:26,Monday,OLD MILL STATION,MUSC,0,0,E,BD,5134
2017/12/11,12:38,Monday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/11,12:43,Monday,KENNEDY BD STATION,EUBO,3,6,E,BD,5223
2017/12/11,12:57,Monday,DON MILLS STATION,PUSTS,0,0,E,SHP,5176
2017/12/11,13:08,Monday,YORK MILLS STATION,SUDP,4,7,N,YU,5506
2017/12/11,13:35,Monday,LAWRENCE STATION,SUDP,0,0,,YU,0
2017/12/11,13:52,Monday,EGLINTON STATION,MUO,3,6,N,YU,5466
2017/12/11,14:41,Monday,JANE STATION,PUMEL,0,0,,BD,0
2017/12/11,14:56,Monday,LAWRENCE EAST STATION,MRD,3,8,N,SRT,3025
2017/12/11,16:03,Monday,KIPLING STATION,MUSC,0,0,W,BD,5342
2017/12/11,16:18,Monday,KEELE STATION,MUSC,0,0,W,BD,5100
2017/12/11,16:19,Monday,ST ANDREW STATION,SUUT,9,11,S,YU,6091
2017/12/11,16:21,Monday,JANE STATION,PUTSC,3,5,E,BD,5033
2017/12/11,16:32,Monday,ISLINGTON STATION,MUSC,0,0,W,BD,5312
2017/12/11,16:32,Monday,ISLINGTON STATION,MUSC,3,5,W,BD,5140
2017/12/11,16:45,Monday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5075
2017/12/11,16:49,Monday,LAWRENCE STATION,MUSC,0,0,N,YU,5466
2017/12/11,17:07,Monday,WARDEN STATION,TUSC,0,0,W,BD,5342
2017/12/11,17:11,Monday,VICTORIA PARK STATION,MUIRS,0,0,,BD,0
2017/12/11,17:18,Monday,KIPLING STATION,TUSC,0,0,W,BD,5182
2017/12/11,17:31,Monday,ISLINGTON STATION,MUSC,0,0,W,BD,5214
2017/12/11,17:34,Monday,YORK MILLS STATION,MUNCA,0,0,,YU,0
2017/12/11,17:39,Monday,QUEEN'S PARK STATION,EUPI,5,7,S,YU,6136
2017/12/11,17:41,Monday,SHEPPARD WEST STATION,TUCC,3,5,S,YU,5426
2017/12/11,17:44,Monday,MAIN STREET STATION,MUSC,0,0,E,BD,5312
2017/12/11,18:02,Monday,QUEEN STATION,MUNCA,0,0,,YU,0
2017/12/11,18:03,Monday,FINCH STATION,MUSC,0,0,S,YU,5951
2017/12/11,18:04,Monday,YORKDALE STATION,SUROB,0,0,,YU,0
2017/12/11,18:08,Monday,LESLIE STATION,TUO,5,10,W,SHP,6186
2017/12/11,18:09,Monday,WARDEN STATION,MUSC,0,0,E,BD,5116
2017/12/11,18:14,Monday,KENNEDY BD STATION,MUSC,0,0,W,BD,5170
2017/12/11,18:29,Monday,DON MILLS STATION,MUSC,0,0,W,SHP,6186
2017/12/11,18:37,Monday,MCCOWAN STATION,MRWEA,7,12,S,SRT,3014
2017/12/11,19:37,Monday,SHEPPARD WEST STATION,MUATC,3,6,S,YU,6021
2017/12/11,19:38,Monday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2017/12/11,20:45,Monday,UNION STATION,MUNCA,0,0,,YU,0
2017/12/11,20:59,Monday,OSGOODE STATION,SUDP,0,0,,YU,0
2017/12/11,21:22,Monday,ROSEDALE STATION,SUDP,5,8,N,YU,6006
2017/12/11,22:00,Monday,QUEEN'S PARK STATION,MUO,0,0,N,YU,5566
2017/12/11,22:00,Monday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/11,23:48,Monday,GREENWOOD YARD,PUTOE,0,0,,,0
2017/12/11,23:57,Monday,PAPE STATION,MUSC,0,0,W,BD,5027
2017/12/12,00:01,Tuesday,ISLINGTON STATION,MUD,5,9,W,BD,5134
2017/12/12,00:53,Tuesday,ELLESMERE STATION,ERDO,9,15,S,SRT,3018
2017/12/12,01:25,Tuesday,DUPONT STATION,MUTD,0,0,S,YU,5951
2017/12/12,02:00,Tuesday,BLOOR DANFORTH SUBWAY,TUST,0,0,,BD,0
2017/12/12,02:00,Tuesday,SCARBOROUGH RAPID TRAN,TRST,0,0,,SRT,3021
2017/12/12,02:00,Tuesday,YONGE UNIVERSITY LINE,TUST,0,0,,YU,0
2017/12/12,02:43,Tuesday,DAVISVILLE HOSTLER,MUIE,0,0,,YU,0
2017/12/12,05:37,Tuesday,ST PATRICK STATION,MUNCA,0,0,,YU,0
2017/12/12,06:10,Tuesday,KENNEDY BD STATION,MUSC,0,0,W,BD,5089
2017/12/12,06:11,Tuesday,EGLINTON STATION,EUNT,4,8,S,YU,5746
2017/12/12,06:43,Tuesday,KENNEDY BD STATION,MUNOA,3,5,W,BD,5292
2017/12/12,06:57,Tuesday,DUNDAS STATION,SUCOL,0,0,N,YU,5636
2017/12/12,06:59,Tuesday,ELLESMERE STATION,MRDD,0,0,S,SRT,3024
2017/12/12,07:02,Tuesday,KIPLING STATION,MUSC,0,0,E,BD,5366
2017/12/12,07:08,Tuesday,DUNDAS WEST STATION,MUSC,0,0,W,BD,5177
2017/12/12,07:12,Tuesday,WILSON STATION,TUNIP,3,5,S,YU,6116
2017/12/12,07:32,Tuesday,KIPLING STATION,MUSC,0,0,W,BD,5092
2017/12/12,07:58,Tuesday,COXWELL STATION,EUNT,6,9,E,BD,5306
2017/12/12,08:12,Tuesday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2017/12/12,08:14,Tuesday,YONGE BD STATION,TUSC,0,0,W,BD,5186
2017/12/12,08:15,Tuesday,ST CLAIR WEST STATION,MUTD,0,0,S,YU,5821
2017/12/12,08:31,Tuesday,KIPLING STATION,EUBK,0,0,W,BD,5139
2017/12/12,08:32,Tuesday,VICTORIA PARK STATION,TUMVS,0,0,E,BD,5356
2017/12/12,08:55,Tuesday,DAVISVILLE STATION,SUAP,6,8,N,YU,5766
2017/12/12,09:36,Tuesday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5139
2017/12/12,10:22,Tuesday,KING STATION,PUSI,0,0,N,YU,5676
2017/12/12,11:00,Tuesday,EGLINTON STATION,TUMVS,6,9,N,YU,5946
2017/12/12,11:35,Tuesday,VICTORIA PARK STATION,EUBK,0,0,W,BD,5139
2017/12/12,11:37,Tuesday,EGLINTON STATION,PUMST,0,0,N,YU,0
2017/12/12,11:45,Tuesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU - BD,0
2017/12/12,12:51,Tuesday,DUNDAS STATION,MUPAA,4,7,N,YU,5981
2017/12/12,13:07,Tuesday,ST ANDREW STATION,SUDP,4,8,S,YU,5731
2017/12/12,13:17,Tuesday,ST ANDREW STATION,MUIS,0,0,N,YU,0
2017/12/12,13:21,Tuesday,GLENCAIRN STATION,MUSC,0,0,S,YU,5946
2017/12/12,14:15,Tuesday,KIPLING STATION,EUBK,0,0,W,BD,5139
2017/12/12,14:22,Tuesday,DUFFERIN STATION,SUUT,18,21,W,BD,5245
2017/12/12,14:35,Tuesday,KENNEDY BD STATION,TUSC,0,0,E,BD,5116
2017/12/12,14:40,Tuesday,KEELE STATION,SUAE,3,5,E,BD,5139
2017/12/12,14:49,Tuesday,DUFFERIN STATION,MUO,18,21,E,BD,5065
2017/12/12,14:59,Tuesday,MAIN STREET STATION,MUSC,0,0,W,BD,5049
2017/12/12,15:05,Tuesday,SHEPPARD STATION,EUNT,3,6,N,YU,5611
2017/12/12,15:07,Tuesday,UNION STATION,SUDP,4,6,N,YU,5686
2017/12/12,15:15,Tuesday,ST GEORGE BD STATION,MUPAA,4,7,E,BD,5005
2017/12/12,15:37,Tuesday,WILSON STATION,PUSIS,10,12,N,YU,5846
2017/12/12,15:39,Tuesday,LAWRENCE STATION,SUAP,0,0,S,YU,0
2017/12/12,15:44,Tuesday,DUPONT STATION,MUPAA,0,0,N,YU,5826
2017/12/12,16:01,Tuesday,WARDEN STATION,MUSC,0,0,W,BD,5280
2017/12/12,16:38,Tuesday,WILSON YARD,PUSIS,2,4,,YU,0
2017/12/12,16:38,Tuesday,WILSON YARD,PUSIS,2,4,,YU,0
2017/12/12,16:38,Tuesday,WILSON YARD,PUSIS,2,4,,YU,0
2017/12/12,17:13,Tuesday,DAVISVILLE STATION,PUSIS,7,9,S,YU,5936
2017/12/12,17:15,Tuesday,LAWRENCE STATION,MUPAA,0,0,S,YU,5631
2017/12/12,17:25,Tuesday,OSSINGTON STATION,MUPLB,23,26,E,BD,5228
2017/12/12,17:31,Tuesday,YONGE BD STATION,PUMEL,0,0,,BD,0
2017/12/12,19:33,Tuesday,COLLEGE STATION,MUIR,0,0,N,YU,5956
2017/12/12,20:01,Tuesday,EGLINTON STATION,SUDP,0,0,S,YU,5871
2017/12/12,20:09,Tuesday,WARDEN STATION,PUTIJ,3,6,W,BD,5289
2017/12/12,20:56,Tuesday,EGLINTON STATION,MUNOA,3,6,,YU,0
2017/12/12,21:01,Tuesday,EGLINTON STATION,MUIS,0,0,,YU,0
2017/12/12,21:31,Tuesday,KENNEDY BD STATION,MUI,3,7,W,BD,5177
2017/12/12,22:00,Tuesday,DUNDAS WEST STATION,PUSIS,3,7,W,BD,5283
2017/12/12,22:00,Tuesday,QUEEN'S PARK STATION,MUO,0,0,S,YU,5861
2017/12/12,22:00,Tuesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/12,22:17,Tuesday,RUNNYMEDE STATION,MUIS,0,0,,BD,0
2017/12/12,23:17,Tuesday,YONGE UNIVERSITY LINE,MUGD,0,0,,YU,0
2017/12/12,23:57,Tuesday,WILSON STATION,PUSNT,0,0,S,YU,5886
2017/12/13,00:04,Wednesday,SHEPPARD WEST STATION,TUATC,17,21,N,YU,5616
2017/12/13,00:09,Wednesday,BLOOR STATION,MUPLC,0,0,N,YU,5516
2017/12/13,00:15,Wednesday,YONGE BD STATION,MUPLC,0,0,E,BD,5336
2017/12/13,00:47,Wednesday,DAVISVILLE STATION,SUSP,3,8,S,YU,5796
2017/12/13,01:28,Wednesday,LAWRENCE STATION,MUIS,5,9,N,YU,5426
2017/12/13,05:39,Wednesday,YORK MILLS STATION,TUO,12,0,N,YU,5731
2017/12/13,05:49,Wednesday,ROYAL YORK STATION,PUTO,9,0,E,BD,5366
2017/12/13,05:51,Wednesday,DAVISVILLE STATION,EUDO,3,0,S,YU,5501
2017/12/13,06:16,Wednesday,ST GEORGE BD STATION,PUTOE,0,0,E,BD,0
2017/12/13,06:22,Wednesday,WILSON STATION,MUO,3,6,N,YU,0
2017/12/13,06:26,Wednesday,WILSON STATION,MUO,3,6,N,YU,0
2017/12/13,06:31,Wednesday,WILSON CARHOUSE,MUODC,0,0,,,5776
2017/12/13,06:49,Wednesday,WILSON STATION,MUO,3,6,S,YU,0
2017/12/13,06:54,Wednesday,WILSON STATION,EUME,6,10,N,YU,5591
2017/12/13,07:05,Wednesday,CASTLE FRANK STATION,MUSC,0,0,E,BD,5153
2017/12/13,07:08,Wednesday,WILSON STATION,MUO,3,6,S,YU,0
2017/12/13,07:22,Wednesday,FINCH STATION,MUSC,0,0,N,YU,5981
2017/12/13,07:47,Wednesday,WOODBINE STATION,MUSC,0,0,W,BD,5342
2017/12/13,08:00,Wednesday,KIPLING STATION,EUBK,0,0,E,BD,5211
2017/12/13,08:02,Wednesday,ST CLAIR WEST STATION,MUWR,3,5,S,YU,6106
2017/12/13,08:07,Wednesday,ISLINGTON STATION,SUAE,0,0,W,BD,5369
2017/12/13,08:08,Wednesday,DUNDAS STATION,MUPAA,0,0,S,YU,5696
2017/12/13,08:16,Wednesday,WARDEN STATION,PUSI,0,0,W,BD,5273
2017/12/13,08:18,Wednesday,KEELE STATION,PUMEL,0,0,,BD,0
2017/12/13,08:20,Wednesday,WARDEN STATION,PUSI,0,0,W,BD,5167
2017/12/13,08:24,Wednesday,ST ANDREW STATION,MUPAA,3,5,N,YU,5536
2017/12/13,08:28,Wednesday,WARDEN STATION,MUSC,0,0,E,BD,5014
2017/12/13,08:45,Wednesday,ST GEORGE BD STATION,MUIR,8,10,E,BD,5153
2017/12/13,09:13,Wednesday,GREENWOOD STATION,MUI,7,9,W,BD,5059
2017/12/13,09:22,Wednesday,BLOOR STATION,SUAE,0,0,,YU,0
2017/12/13,09:34,Wednesday,WARDEN STATION,PUSI,0,0,W,BD,5208
2017/12/13,10:38,Wednesday,SHEPPARD WEST STATION,EUME,3,6,N,YU,5676
2017/12/13,10:39,Wednesday,YONGE SHP STATION,MUTD,0,0,E,SHP,6141
2017/12/13,11:32,Wednesday,YORK MILLS STATION,PUMEL,0,0,,YU,0
2017/12/13,12:43,Wednesday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/13,13:08,Wednesday,SHEPPARD WEST STATION,TUO,3,6,N,YU,5591
2017/12/13,13:32,Wednesday,DAVISVILLE STATION,TUSC,0,0,S,YU,5736
2017/12/13,13:32,Wednesday,WILSON STATION,MUSC,0,0,S,YU,5746
2017/12/13,14:11,Wednesday,OSSINGTON STATION,SUAP,0,0,E,BD,0
2017/12/13,14:37,Wednesday,ISLINGTON STATION,EUSC,0,0,W,BD,5256
2017/12/13,15:21,Wednesday,KIPLING STATION,PUMST,0,0,,BD,0
2017/12/13,15:23,Wednesday,KENNEDY BD STATION,MUI,0,0,,BD,0
2017/12/13,15:43,Wednesday,VICTORIA PARK STATION,EUSC,0,0,W,BD,5256
2017/12/13,15:58,Wednesday,GLENCAIRN STATION,MUSC,0,0,N,YU,5561
2017/12/13,16:15,Wednesday,DAVISVILLE STATION,EUDO,8,10,S,YU,5496
2017/12/13,16:19,Wednesday,OLD MILL STATION,EUSC,0,0,W,BD,5256
2017/12/13,17:20,Wednesday,FINCH STATION,MUSC,0,0,S,YU,6116
2017/12/13,17:23,Wednesday,YONGE SHP STATION,PUSI,12,17,W,SHP,6151
2017/12/13,18:22,Wednesday,SHEPPARD WEST STATION,EUATC,11,13,N,YU,5676
2017/12/13,19:03,Wednesday,KIPLING STATION,TUSC,0,0,W,BD,5311
2017/12/13,19:08,Wednesday,CHRISTIE STATION,TUSC,0,0,E,BD,5261
2017/12/13,19:08,Wednesday,QUEEN STATION,MUPAA,0,0,N,YU,5686
2017/12/13,19:16,Wednesday,MAIN STREET STATION,MUD,3,5,E,BD,5352
2017/12/13,19:41,Wednesday,GREENWOOD YARD,PUMO,0,0,,BD,0
2017/12/13,19:56,Wednesday,JANE STATION,MUSC,0,0,W,BD,5195
2017/12/13,20:02,Wednesday,ROYAL YORK STATION,MUSC,0,0,W,BD,5195
2017/12/13,20:29,Wednesday,WARDEN STATION,EUSC,0,0,W,BD,5018
2017/12/13,20:46,Wednesday,YORKDALE STATION,SUDP,11,14,N,YU,6001
2017/12/13,21:00,Wednesday,YORKDALE STATION,TUSC,0,0,N,YU,5681
2017/12/13,21:31,Wednesday,SHEPPARD WEST STATION,MUWR,3,6,S,YU,5656
2017/12/13,21:48,Wednesday,SHEPPARD WEST STATION,TUATC,7,11,N,YU,5911
2017/12/13,22:00,Wednesday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/13,22:03,Wednesday,MCCOWAN STATION,MRTO,0,0,S,SRT,3026
2017/12/13,22:07,Wednesday,LAWRENCE STATION,SUDP,0,0,N,YU,5731
2017/12/13,22:08,Wednesday,SHEPPARD WEST STATION,TUSC,0,0,N,YU,5911
2017/12/13,22:25,Wednesday,SHEPPARD WEST STATION,SUDP,13,18,S,YU,5975
2017/12/13,22:54,Wednesday,ST GEORGE YUS STATION,TUMVS,5,10,S,YU,5641
2017/12/13,23:30,Wednesday,BLOOR DANFORTH SUBWAY,MUGD,0,0,,BD,0
2017/12/14,00:03,Thursday,ST CLAIR STATION,PUSNT,0,0,S,YU,5486
2017/12/14,00:22,Thursday,WARDEN STATION,MUPAA,0,0,W,BD,5261
2017/12/14,00:42,Thursday,OLD MILL STATION,TUMVS,0,0,E,BD,5250
2017/12/14,00:54,Thursday,ST GEORGE YUS STATION,SUO,0,0,N,YU,5591
2017/12/14,00:58,Thursday,CHRISTIE STATION,MUIRS,0,0,E,BD,0
2017/12/14,01:40,Thursday,PAPE STATION,MUIS,0,0,W,BD,0
2017/12/14,02:00,Thursday,BLOOR DANFORTH SUBWAY,TUST,0,0,,BD,0
2017/12/14,02:00,Thursday,SCARBOROUGH RAPID TRAN,TRST,0,0,,SRT,3026
2017/12/14,02:00,Thursday,YONGE UNIVERSITY LINE,TUST,0,0,,YU,0
2017/12/14,04:43,Thursday,OSSINGTON STATION,PUMO,0,0,,BD,0
2017/12/14,05:25,Thursday,KEELE STATION,MUCL,5,0,W,BD,5108
2017/12/14,06:13,Thursday,WILSON STATION,PUTIS,26,30,S,YU,5811
2017/12/14,06:26,Thursday,SHEPPARD STATION,MUIS,0,0,E,SHP,0
2017/12/14,06:26,Thursday,SHEPPARD WEST STATION,MUO,3,5,N,YU,0
2017/12/14,06:29,Thursday,MAIN STREET STATION,MUIS,0,0,,BD,0
2017/12/14,06:30,Thursday,SHEPPARD WEST STATION,MUO,3,5,N,YU,0
2017/12/14,06:36,Thursday,FINCH STATION,EUBO,3,5,N,YU,5781
2017/12/14,06:42,Thursday,MCCOWAN STATION,ERTC,5,10,S,SRT,3026
2017/12/14,06:47,Thursday,KIPLING STATION,MUSC,0,0,E,BD,5189
2017/12/14,06:51,Thursday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5023
2017/12/14,06:51,Thursday,WILSON STATION,MUO,3,5,S,YU,0
2017/12/14,06:53,Thursday,LAWRENCE EAST STATION,ERDO,5,10,N,SRT,3021
2017/12/14,06:54,Thursday,SHEPPARD WEST STATION,MUATC,4,6,N,YU,5761
2017/12/14,06:59,Thursday,DONLANDS STATION,MUTO,14,16,E,BD,5005
2017/12/14,07:08,Thursday,MCCOWAN STATION,ERDO,5,10,S,SRT,3026
2017/12/14,07:17,Thursday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5177
2017/12/14,07:17,Thursday,YORK MILLS STATION,MUIS,0,0,,YU,0
2017/12/14,07:19,Thursday,WILSON STATION,MUO,3,5,S,YU,0
2017/12/14,07:20,Thursday,KENNEDY BD STATION,EUAC,3,5,W,BD,5089
2017/12/14,07:25,Thursday,KENNEDY SRT STATION,ERTC,10,15,S,SRT,3026
2017/12/14,07:28,Thursday,GREENWOOD STATION,EUNEA,3,5,E,BD,0
2017/12/14,08:27,Thursday,DON MILLS STATION,MUI,5,10,W,SHP,6186
2017/12/14,08:53,Thursday,FINCH STATION,MUSC,0,0,S,YU,5736
2017/12/14,09:08,Thursday,DAVISVILLE STATION,PUSIS,3,5,S,YU,5731
2017/12/14,09:51,Thursday,FINCH STATION,TUO,0,0,S,YU,5486
2017/12/14,10:37,Thursday,YONGE SHP STATION,TUMVS,0,0,W,SHP,6191
2017/12/14,10:50,Thursday,LESLIE STATION,MUFS,50,55,E,SHP,6191
2017/12/14,11:24,Thursday,NORTH YORK CTR STATION,TUMVS,0,0,S,YU,5696
2017/12/14,11:27,Thursday,ST CLAIR STATION,MUNCA,0,0,,YU,0
2017/12/14,12:00,Thursday,GLENCAIRN STATION,SUAE,0,0,,YU,6121
2017/12/14,12:05,Thursday,ST CLAIR WEST STATION,TUMVS,0,0,N,YU,5631
2017/12/14,12:09,Thursday,YUS/BD/SHEPPARD SUBWAY,MUGD,0,0,,YU,0
2017/12/14,12:56,Thursday,EGLINTON STATION,TUNIP,7,11,S,YU,5421
2017/12/14,13:10,Thursday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2017/12/14,14:03,Thursday,NORTH YORK CTR STATION,MUSC,0,0,S,YU,5941
2017/12/14,14:21,Thursday,WILSON STATION,TUNIP,5,8,N,YU,5761
2017/12/14,15:24,Thursday,WILSON STATION,PUSIS,0,0,N,YU,0
2017/12/14,15:37,Thursday,WILSON HOSTLER,MUSC,0,0,S,YU,5516
2017/12/14,15:48,Thursday,SHERBOURNE STATION,PUMEL,0,0,,BD,0
2017/12/14,15:54,Thursday,WILSON HOSTLER,MUSC,0,0,S,YU,5986
2017/12/14,16:08,Thursday,EGLINTON WEST STATION,TUSC,0,0,S,YU,6046
2017/12/14,16:11,Thursday,EGLINTON WEST STATION,TUMVS,0,0,S,YU,5721
2017/12/14,16:17,Thursday,KING STATION,MUTO,0,0,N,YU,5621
2017/12/14,16:21,Thursday,KENNEDY BD STATION,MUPLA,0,0,W,BD,5004
2017/12/14,16:21,Thursday,WILSON STATION,SUDP,11,13,S,YU,5966
2017/12/14,16:55,Thursday,WILSON STATION,MUATC,3,5,N,YU,5456
2017/12/14,17:01,Thursday,ST GEORGE BD STATION,MUPLB,26,28,E,BD,5334
2017/12/14,17:03,Thursday,ST GEORGE YUS STATION,MUPLB,0,0,N,YU,5681
2017/12/14,17:20,Thursday,SUMMERHILL STATION,MUPAA,0,0,N,YU,5396
2017/12/14,17:55,Thursday,ST GEORGE YUS STATION,MUPAA,0,0,N,YU,5706
2017/12/14,17:57,Thursday,YONGE BD STATION,MUIS,0,0,,BD,0
2017/12/14,18:01,Thursday,VICTORIA PARK STATION,MUPLB,9,11,W,BD,5354
2017/12/14,18:21,Thursday,QUEEN'S PARK STATION,SUAP,0,0,,YU,0
2017/12/14,18:28,Thursday,ST CLAIR WEST STATION,MUI,19,21,N,YU,5871
2017/12/14,18:42,Thursday,LAWRENCE WEST STATION,EUSC,0,0,N,YU,5941
2017/12/14,19:28,Thursday,EGLINTON STATION,MUSC,0,0,S,YU,5506
2017/12/14,19:29,Thursday,YONGE BD STATION,PUMST,0,0,E,BD,0
2017/12/14,20:08,Thursday,ST CLAIR WEST STATION,TUSC,0,0,N,YU,5761
2017/12/14,20:19,Thursday,KING STATION,EUBK,50,53,N,YU,5396
2017/12/14,20:57,Thursday,UNION STATION,SUEAS,0,0,N,YU,5561
2017/12/14,21:21,Thursday,JANE STATION,TUOS,0,0,W,BD,5249
2017/12/14,21:35,Thursday,OLD MILL STATION,MUDD,5,8,E,BD,5019
2017/12/14,21:37,Thursday,VICTORIA PARK STATION,MUPAA,0,0,E,BD,5306
2017/12/14,21:51,Thursday,YONGE BD STATION,SUO,4,8,W,BD,5158
2017/12/14,21:59,Thursday,COLLEGE STATION,SUEAS,12,16,N,YU,5681
2017/12/14,22:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,,YU/BD,0
2017/12/14,22:11,Thursday,MUSEUM STATION,EUDO,5,9,N,YU,5696
2017/12/14,22:16,Thursday,COLLEGE STATION,MUPR1,42,47,N,YU,6031
2017/12/14,22:57,Thursday,WILSON STATION,MUSC,0,0,N,YU,6041
2017/12/14,23:10,Thursday,LANSDOWNE STATION,MUPR1,34,38,W,BD,5322
2017/12/14,23:10,Thursday,WILSON STATION,MUPAA,0,0,N,YU,5901
2017/12/14,23:27,Thursday,LAWRENCE WEST STATION,MUSC,0,0,S,YU,6046
2017/12/14,23:37,Thursday,OSSINGTON STATION,TUMVS,0,0,E,BD,5271
2017/12/15,00:00,Friday,SHEPPARD STATION,MUIS,0,0,S,YU,0
2017/12/15,00:16,Friday,EGLINTON WEST STATION,MUI,12,17,N,YU,5456
2017/12/15,00:25,Friday,ST GEORGE YUS STATION,TUSC,0,0,S,YU,6081
2017/12/15,01:27,Friday,OSSINGTON STATION,SUDP,3,7,W,BD,5285
2017/12/15,01:58,Friday,FINCH STATION,MUIS,0,0,,YU,0
2017/12/15,05:43,Friday,DAVISVILLE STATION,EUTRD,6,12,S,YU,5761
2017/12/15,06:16,Friday,WOODBINE STATION,MUSC,0,0,W,BD,5234
2017/12/15,06:38,Friday,OLD MILL STATION,MUIS,0,0,,BD,0
2017/12/15,06:44,Friday,KIPLING STATION,PUMST,0,0,,BD,0
2017/12/15,06:48,Friday,DAVISVILLE STATION,PUSNT,0,0,S,YU,5456
2017/12/15,07:10,Friday,BLOOR STATION,EUBK,0,0,N,YU,5916
2017/12/15,07:50,Friday,WARDEN STATION,TUSC,0,0,W,BD,5137
2017/12/15,08:23,Friday,KING STATION,EUTRD,3,5,S,YU,5846
2017/12/15,08:52,Friday,EGLINTON STATION,EUBO,3,5,S,YU,5631
2017/12/15,09:56,Friday,WILSON STATION,PUSIS,0,0,S,YU,6081
2017/12/15,10:02,Friday,WILSON STATION,PUSIS,0,0,S,YU,5481
2017/12/15,10:04,Friday,ST PATRICK STATION,MUI,3,6,S,YU,5921
2017/12/15,10:18,Friday,CHESTER STATION,MUPAA,0,0,W,BD,5227
2017/12/15,12:16,Friday,ISLINGTON STATION,MUIS,0,0,,BD,0
2017/12/15,12:17,Friday,KENNEDY BD STATION,SUDP,7,11,W,BD,5208
2017/12/15,12:32,Friday,LESLIE STATION,MUPAA,0,0,E,SHP,6181
2017/12/15,12:34,Friday,KENNEDY BD STATION,SUDP,0,0,,BD,8631
2017/12/15,12:34,Friday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5208
2017/12/15,12:39,Friday,WILSON STATION,EUSC,0,0,N,YU,5826
2017/12/15,12:44,Friday,WILSON STATION,PUMST,0,0,,YU,0
2017/12/15,12:58,Friday,COLLEGE STATION,SUAE,0,0,,YU,0
2017/12/15,13:14,Friday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5288
2017/12/15,13:17,Friday,ISLINGTON STATION,PUMO,0,0,,BD,0
2017/12/15,13:36,Friday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5240
2017/12/15,14:00,Friday,EGLINTON STATION,MUCL,7,10,S,YU,6086
2017/12/15,14:29,Friday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2017/12/15,14:30,Friday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5369
2017/12/15,14:45,Friday,BAYVIEW STATION,MUO,0,0,,,0
2017/12/15,14:50,Friday,PAPE STATION,MUPAA,4,7,E,BD,5259
2017/12/15,14:59,Friday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5237
2017/12/15,15:12,Friday,DAVISVILLE STATION,MUSC,0,0,N,YU,5466
2017/12/15,15:16,Friday,ST ANDREW STATION,SUAP,0,0,,YU,0
2017/12/15,15:38,Friday,SUMMERHILL STATION,MUPAA,0,0,N,YU,5981
2017/12/15,15:55,Friday,KING STATION,SUAP,6,9,S,YU,5941
2017/12/15,16:32,Friday,BESSARION STATION,MUFS,26,31,W,SHP,6151
2017/12/15,16:39,Friday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5611
2017/12/15,17:03,Friday,FINCH STATION,SUAP,0,0,,YU,0
2017/12/15,17:08,Friday,MAIN STREET STATION,MUIS,0,0,,BD,0
2017/12/15,17:56,Friday,BATHURST STATION,MUIS,0,0,E,BD,0
2017/12/15,19:03,Friday,KEELE STATION,MUSC,0,0,W,BD,5152
2017/12/15,19:20,Friday,LAWRENCE EAST STATION,ERDO,0,0,S,SRT,3026
2017/12/15,19:31,Friday,LAWRENCE WEST STATION,MUIR,0,0,S,YU,5451
2017/12/15,20:01,Friday,BROADVIEW STATION,SUDP,4,7,E,BD,5094
